"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)","Absolute (rad/s)"
7.887465730E-1,1.525058031E0,4.783033729E-1,2.403501123E-1,1.616274819E0
7.912341250E-1,1.497361183E0,4.793686271E-1,2.552638054E-1,1.592810222E0
7.937216770E-1,1.470729589E0,4.793686271E-1,2.712427676E-1,1.570481596E0
7.962092290E-1,1.443032742E0,4.783033729E-1,2.850911915E-1,1.546736758E0
7.986967810E-1,1.416401148E0,4.740423262E-1,3.000048697E-1,1.523453728E0
8.011843330E-1,1.388704300E0,4.676507413E-1,3.149185777E-1,1.498789698E0
8.036718850E-1,1.361007452E0,4.601939023E-1,3.277017176E-1,1.473603789E0
8.061594370E-1,1.333310604E0,4.506065249E-1,3.394196332E-1,1.447746212E0
8.086469890E-1,1.304548502E0,4.378233552E-1,3.490070105E-1,1.419627408E0
8.111345410E-1,1.275786400E0,4.229096770E-1,3.553985953E-1,1.390248789E0
8.136220930E-1,1.244893670E0,4.058654606E-1,3.596596420E-1,1.357881468E0
8.161096460E-1,1.215066314E0,3.898864985E-1,3.607248962E-1,1.326092033E0
8.185971980E-1,1.184173703E0,3.728422821E-1,3.607248962E-1,1.292826816E0
8.210847500E-1,1.153281093E0,3.557980657E-1,3.585943878E-1,1.259062936E0
8.235723020E-1,1.122388363E0,3.398191035E-1,3.553985953E-1,1.225373748E0
8.260598540E-1,1.092561007E0,3.259706795E-1,3.511375189E-1,1.192997902E0
8.285474060E-1,1.063798904E0,3.131875098E-1,3.458112180E-1,1.161610918E0
8.310349580E-1,1.036102057E0,3.036001325E-1,3.394196332E-1,1.131762431E0
8.335225100E-1,1.009470463E0,2.961432934E-1,3.319627941E-1,1.103145848E0
8.360100620E-1,9.839041233E-1,2.908169627E-1,3.223754168E-1,1.075438394E0
8.384976140E-1,9.594030380E-1,2.876211703E-1,3.117227852E-1,1.048976273E0
8.409851660E-1,9.370325208E-1,2.865559161E-1,3.000048697E-1,1.024766881E0
8.434727180E-1,9.146620035E-1,2.865559161E-1,2.893522382E-1,1.001222049E0
8.459602710E-1,8.954872489E-1,2.886864543E-1,2.776343226E-1,9.809781338E-1
8.484478230E-1,8.773777485E-1,2.897517085E-1,2.659164369E-1,9.614880746E-1
8.509353750E-1,8.613988161E-1,2.918822467E-1,2.552638054E-1,9.446495523E-1
8.534229270E-1,8.475503922E-1,2.929475009E-1,2.456764281E-1,9.297939626E-1
8.559104790E-1,8.347672224E-1,2.950780392E-1,2.350237966E-1,9.160477879E-1
8.583980310E-1,8.241145611E-1,2.993390858E-1,2.254364192E-1,9.053122540E-1
8.608855830E-1,8.145272136E-1,3.046653867E-1,2.147837877E-1,8.957720999E-1
8.633731350E-1,8.038745522E-1,3.110569715E-1,2.041311413E-1,8.857992200E-1
8.658606870E-1,7.942872047E-1,3.185138404E-1,1.934785098E-1,8.773694569E-1
8.683482390E-1,7.846998572E-1,3.281011879E-1,1.817606091E-1,8.697362672E-1
8.708357910E-1,7.740471959E-1,3.376885653E-1,1.711079776E-1,8.616615163E-1
8.733233430E-1,7.633945346E-1,3.472759426E-1,1.583248079E-1,8.534861103E-1
8.758108960E-1,7.506113648E-1,3.579285741E-1,1.466069072E-1,8.444074078E-1
8.782984480E-1,7.356976867E-1,3.664506972E-1,1.338237375E-1,8.327340466E-1
8.807860000E-1,7.197187543E-1,3.760380745E-1,1.210405827E-1,8.210058108E-1
8.832735520E-1,7.016092539E-1,3.813643754E-1,1.082574204E-1,8.058622717E-1
8.857611040E-1,6.813692451E-1,3.866907060E-1,9.440898895E-2,7.891177399E-1
8.882486560E-1,6.589987278E-1,3.888212144E-1,8.056056499E-2,7.693836914E-1
8.907362080E-1,6.344976425E-1,3.888212144E-1,6.564687192E-2,7.470466565E-1
8.932237600E-1,6.099966168E-1,3.866907060E-1,5.073318258E-2,7.240161811E-1
8.957113120E-1,5.844302773E-1,3.824296594E-1,3.688475490E-2,6.994080916E-1
8.981988640E-1,5.588639379E-1,3.771033287E-1,2.303632535E-2,6.745861649E-1
9.006864160E-1,5.343628526E-1,3.685812056E-1,9.187898599E-3,6.492150497E-1
9.031739680E-1,5.109270811E-1,3.611243665E-1,-3.595264861E-3,6.256758076E-1
9.056615210E-1,4.896217883E-1,3.536675274E-1,-1.637842879E-2,6.042172361E-1
9.081490730E-1,4.693817794E-1,3.462106884E-1,-2.916159295E-2,5.839790185E-1
9.106366250E-1,4.523375630E-1,3.408843577E-1,-4.194475710E-2,5.679531485E-1
9.131241770E-1,4.363586307E-1,3.366233110E-1,-5.366265774E-2,5.537181494E-1
9.156117290E-1,4.246407151E-1,3.344927728E-1,-6.644582003E-2,5.446284963E-1
9.181001660E-1,4.139880836E-1,3.344927728E-1,-7.922898233E-2,5.380973704E-1
9.205870410E-1,4.054659605E-1,3.355580568E-1,-9.307741374E-2,5.344766221E-1
9.230739160E-1,3.990744054E-1,3.398191035E-1,-1.069258377E-1,5.349490994E-1
9.255608430E-1,3.937480748E-1,3.462106884E-1,-1.197090000E-1,5.378007361E-1
9.280478230E-1,3.894870281E-1,3.536675274E-1,-1.324921697E-1,5.425265340E-1
9.305348540E-1,3.862912357E-1,3.621896505E-1,-1.442100704E-1,5.488158217E-1
9.330219890E-1,3.841606975E-1,3.717769980E-1,-1.569932252E-1,5.571754217E-1
9.355092290E-1,3.830954432E-1,3.813643754E-1,-1.687111259E-1,5.662723280E-1
9.379965730E-1,3.841606975E-1,3.930822909E-1,-1.804290265E-1,5.784874782E-1
9.404840210E-1,3.852259517E-1,4.048001766E-1,-1.900164038E-1,5.902274566E-1
9.429715730E-1,3.894870281E-1,4.175833464E-1,-1.996037811E-1,6.049112874E-1
9.454592290E-1,3.937480748E-1,4.314317703E-1,-2.081258893E-1,6.200704030E-1
9.479469890E-1,3.990744054E-1,4.452801943E-1,-2.177132517E-1,6.363441620E-1
9.504348540E-1,4.044007063E-1,4.591286182E-1,-2.262353599E-1,6.523200575E-1
9.529227710E-1,4.097270370E-1,4.729770422E-1,-2.358227372E-1,6.687270674E-1
9.554107390E-1,4.139880836E-1,4.857602119E-1,-2.432795912E-1,6.830329980E-1
9.578987600E-1,4.182491302E-1,4.985433817E-1,-2.507364154E-1,6.973855378E-1
9.603867810E-1,4.203796685E-1,5.091960430E-1,-2.560627460E-1,7.082145196E-1
9.628748020E-1,4.214449227E-1,5.198486447E-1,-2.603237927E-1,7.180716631E-1
9.653628230E-1,4.225101769E-1,5.283707380E-1,-2.613890767E-1,7.252687335E-1
9.678506350E-1,4.214449227E-1,5.358276367E-1,-2.603237927E-1,7.297229311E-1
9.703381870E-1,4.203796685E-1,5.400886536E-1,-2.571280003E-1,7.311153315E-1
9.728257390E-1,4.182491302E-1,5.432844758E-1,-2.518016994E-1,7.304070457E-1
9.753132910E-1,4.161186218E-1,5.443497300E-1,-2.443448454E-1,7.274446642E-1
9.778008430E-1,4.107922912E-1,5.432844758E-1,-2.336922139E-1,7.200835916E-1
9.802883960E-1,4.065312445E-1,5.422192216E-1,-2.219743133E-1,7.131212609E-1
9.827759480E-1,4.001396596E-1,5.379581451E-1,-2.091911435E-1,7.023330034E-1
9.852635000E-1,3.926828206E-1,5.336970687E-1,-1.964079887E-1,6.910922201E-1
9.877510520E-1,3.852259517E-1,5.294360518E-1,-1.825595498E-1,6.797275602E-1
9.902386040E-1,3.767038584E-1,5.251749754E-1,-1.697763950E-1,6.682354196E-1
9.927261560E-1,3.671164811E-1,5.198486447E-1,-1.569932252E-1,6.554876024E-1
9.952137080E-1,3.585943878E-1,5.145223141E-1,-1.452753246E-1,6.437608768E-1
9.977012600E-1,3.490070105E-1,5.091960430E-1,-1.346226931E-1,6.318304939E-1
1.000188812E0,3.394196332E-1,5.028044581E-1,-1.239700541E-1,6.191821903E-1
1.002676364E0,3.298322558E-1,4.964128435E-1,-1.154479459E-1,6.070776362E-1
1.005163916E0,3.202448785E-1,4.878907502E-1,-1.058605760E-1,5.931278344E-1
1.007651468E0,3.117227852E-1,4.793686271E-1,-9.840372950E-2,5.802143306E-1
1.010139021E0,3.042659163E-1,4.697812796E-1,-9.094688296E-2,5.670480879E-1
1.012626573E0,2.968090773E-1,4.591286182E-1,-8.455529809E-2,5.532127212E-1
1.015114125E0,2.893522382E-1,4.484759867E-1,-7.709845901E-2,5.392583804E-1
1.017601677E0,2.829606533E-1,4.378233552E-1,-7.177213579E-2,5.262197841E-1
1.020089229E0,2.776343226E-1,4.271707237E-1,-6.751108170E-2,5.139196342E-1
1.022576781E0,2.723080218E-1,4.165180922E-1,-6.431528926E-2,5.017722952E-1
1.025064333E0,2.680469751E-1,4.058654606E-1,-6.325002760E-2,4.904860029E-1
1.027551885E0,2.627206445E-1,3.941475451E-1,-6.325002760E-2,4.778859595E-1
1.030039437E0,2.595248520E-1,3.824296594E-1,-6.431528926E-2,4.666283849E-1
1.032526989E0,2.541985512E-1,3.707117438E-1,-6.644582003E-2,4.543777585E-1
1.035014541E0,2.499374747E-1,3.579285741E-1,-6.751108170E-2,4.417457997E-1
1.037502093E0,2.456764281E-1,3.462106884E-1,-6.644582003E-2,4.296903479E-1
1.039989646E0,2.414153665E-1,3.334275186E-1,-6.644582003E-2,4.169776209E-1
1.042477198E0,2.371543199E-1,3.206443489E-1,-6.644582003E-2,4.043142551E-1
1.044964750E0,2.328932583E-1,3.078611791E-1,-6.431528926E-2,3.913492453E-1
1.047452302E0,2.286322117E-1,2.961432934E-1,-6.218476593E-2,3.792630796E-1
1.049939854E0,2.243711501E-1,2.844253778E-1,-6.005423889E-2,3.672148148E-1
1.052427406E0,2.201101035E-1,2.737727463E-1,-5.685844645E-2,3.558551071E-1
1.054914958E0,2.147837877E-1,2.631201148E-1,-5.259739235E-2,3.437015507E-1
1.057402510E0,2.094574571E-1,2.514022291E-1,-4.833633825E-2,3.307747099E-1
1.059890062E0,2.041311413E-1,2.386190593E-1,-4.407528415E-2,3.170981063E-1
1.062377614E0,1.977395564E-1,2.258358896E-1,-3.981423005E-2,3.028001884E-1
1.064865166E0,1.913479865E-1,2.109221965E-1,-3.448791057E-2,2.868651964E-1
1.067352718E0,1.860216707E-1,1.960085034E-1,-3.022685647E-2,2.719136963E-1
1.069840271E0,1.806953400E-1,1.810948253E-1,-2.596580051E-2,2.571388039E-1
1.072327823E0,1.753690243E-1,1.651158631E-1,-2.277000993E-2,2.419421755E-1
1.074815375E0,1.700427085E-1,1.502021700E-1,-1.957421936E-2,2.277243172E-1
1.077302927E0,1.657816470E-1,1.363537461E-1,-1.637842879E-2,2.152769181E-1
1.079790479E0,1.615206003E-1,1.246358454E-1,-1.211737376E-2,2.043766842E-1
1.082278031E0,1.572595388E-1,1.139832065E-1,-6.791055668E-3,1.943421013E-1
1.084765583E0,1.508679688E-1,1.001347825E-1,1.731053460E-3,1.810831721E-1
1.087253135E0,1.444763839E-1,8.628635854E-2,1.025316212E-2,1.685938567E-1
1.089740687E0,1.380847991E-1,6.817687303E-2,2.090579830E-2,1.554109074E-1
1.092228239E0,1.316932142E-1,4.900212586E-2,3.155843541E-2,1.440147418E-1
1.094715791E0,1.274321675E-1,2.769685537E-2,4.114580899E-2,1.367444723E-1
1.097203343E0,1.242363751E-1,6.391582079E-3,5.073318258E-2,1.343479997E-1
1.099690896E0,1.231711060E-1,-1.597895473E-2,5.925529078E-2,1.376140902E-1
1.102178448E0,1.231711060E-1,-3.621896356E-2,6.777740270E-2,1.451782042E-1
1.104666000E0,1.274321675E-1,-5.326318368E-2,7.416898012E-2,1.567704107E-1
1.107153552E0,1.327584833E-1,-6.817687303E-2,7.843003422E-2,1.685946950E-1
1.109641104E0,1.402153224E-1,-8.096003532E-2,8.375635743E-2,1.822909525E-1
1.112129021E0,1.487374306E-1,-9.054741263E-2,8.695214242E-2,1.946338415E-1
1.114616364E0,1.572595388E-1,-9.906952083E-2,9.014793485E-2,2.065719793E-1
1.117103708E0,1.657816470E-1,-1.065263674E-1,9.334372729E-2,2.180469510E-1
1.119591052E0,1.743037701E-1,-1.161137372E-1,9.440898895E-2,2.297330221E-1
1.122078396E0,1.817606091E-1,-1.235705838E-1,9.547425061E-2,2.396287561E-1
1.124565739E0,1.902827173E-1,-1.299621612E-1,9.547425061E-2,2.494253564E-1
1.127053083E0,1.998700947E-1,-1.342232227E-1,9.440898895E-2,2.586058496E-1
1.129540479E0,2.105227262E-1,-1.374190152E-1,9.121319652E-2,2.674390607E-1
1.132027927E0,2.222406268E-1,-1.395495385E-1,8.482161909E-2,2.757891894E-1
1.134515427E0,2.339585274E-1,-1.395495385E-1,7.736477256E-2,2.831889374E-1
1.137002979E0,2.456764281E-1,-1.374190152E-1,6.458161026E-2,2.888107987E-1
1.139490583E0,2.584595978E-1,-1.352884769E-1,5.073318258E-2,2.961050346E-1
1.141978239E0,2.701774836E-1,-1.320926845E-1,3.155843541E-2,3.023909469E-1
1.144465896E0,2.808301151E-1,-1.299621612E-1,1.025316212E-2,3.096140246E-1
1.146953552E0,2.925480306E-1,-1.257011145E-1,-1.318263728E-2,3.186830751E-1
1.149441208E0,3.042659163E-1,-1.225053221E-1,-3.874896467E-2,3.302828849E-1
1.151928864E0,3.181143403E-1,-1.182442605E-1,-6.644582003E-2,3.458229108E-1
1.154416521E0,3.330280483E-1,-1.118526831E-1,-9.414267540E-2,3.637053024E-1
1.156904177E0,3.500722647E-1,-1.043958366E-1,-1.207742617E-1,3.847538219E-1
1.159391833E0,3.692470193E-1,-9.374319762E-2,-1.474058628E-1,4.084845612E-1
1.161879489E0,3.894870281E-1,-8.202529699E-2,-1.740374416E-1,4.344160742E-1
1.164367146E0,4.097270370E-1,-6.924213469E-2,-2.006690353E-1,4.614529009E-1
1.166854802E0,4.310323000E-1,-5.539371073E-2,-2.262353599E-1,4.899385113E-1
1.169342458E0,4.523375630E-1,-4.154528305E-2,-2.507364154E-1,5.188487559E-1
1.171830635E0,4.704470634E-1,-2.556632832E-2,-2.741722167E-1,5.451096046E-1
1.174317718E0,4.874912798E-1,-1.171789970E-2,-2.965427637E-1,5.707211822E-1
1.176804802E0,5.024049878E-1,-0.000000000E0,-3.178480268E-1,5.945066357E-1
1.179291885E0,5.173186660E-1,1.065263618E-2,-3.359575272E-1,6.169275005E-1
1.181779021E0,5.311670899E-1,1.917474531E-2,-3.498059511E-1,6.362942336E-1
1.184266208E0,5.418196917E-1,2.450106293E-2,-3.615238369E-1,6.518192732E-1
1.186753448E0,5.514070988E-1,2.663159184E-2,-3.700459599E-1,6.645999118E-1
1.189240739E0,5.599291921E-1,2.663159184E-2,-3.732417524E-1,6.734533002E-1
1.191728135E0,5.663207769E-1,2.663159184E-2,-3.732417524E-1,6.787767452E-1
1.194215635E0,5.673860312E-1,2.450106293E-2,-3.689807057E-1,6.772547317E-1
1.196703239E0,5.673860312E-1,2.237053588E-2,-3.615238369E-1,6.731469630E-1
1.199190896E0,5.620597005E-1,2.024000883E-2,-3.519364893E-1,6.634606676E-1
1.201678604E0,5.546028614E-1,2.130527236E-2,-3.402185738E-1,6.509891907E-1
1.204166364E0,5.450155139E-1,2.343579940E-2,-3.274354041E-1,6.362429496E-1
1.206654177E0,5.322323442E-1,2.769685537E-2,-3.135869801E-1,6.183649230E-1
1.209142041E0,5.173186660E-1,3.302317113E-2,-2.976080179E-1,5.977287548E-1
1.211629906E0,4.981439114E-1,4.048001766E-2,-2.816290855E-1,5.736731910E-1
1.214117771E0,4.800344408E-1,4.793686420E-2,-2.656501234E-1,5.507276961E-1
1.216605635E0,4.587291479E-1,5.752423778E-2,-2.486059070E-1,5.249251052E-1
1.219093500E0,4.395544231E-1,6.924213469E-2,-2.326269448E-1,5.021133931E-1
1.221581312E0,4.182491302E-1,8.096003532E-2,-2.177132517E-1,4.784202360E-1
1.224068864E0,3.969438672E-1,9.480846673E-2,-2.017343044E-1,4.552469755E-1
1.226556416E0,3.756386042E-1,1.086568907E-1,-1.868206114E-1,4.333735359E-1
1.229043968E0,3.543333113E-1,1.214400530E-1,-1.719069183E-1,4.121307687E-1
1.231531521E0,3.340933025E-1,1.342232227E-1,-1.569932252E-1,3.927863046E-1
1.234019073E0,3.149185777E-1,1.438105851E-1,-1.420795321E-1,3.742215766E-1
1.236506625E0,2.989396155E-1,1.512674391E-1,-1.261005849E-1,3.579777777E-1
1.238994177E0,2.850911915E-1,1.576590240E-1,-1.090563685E-1,3.435500645E-1
1.241481729E0,2.733732760E-1,1.629853398E-1,-9.094688296E-2,3.310113359E-1
1.243969281E0,2.637858987E-1,1.672463864E-1,-7.390266657E-2,3.209609918E-1
1.246456833E0,2.552638054E-1,1.715074480E-1,-5.898897350E-2,3.131359354E-1
1.248944385E0,2.499374747E-1,1.768337637E-1,-4.514054582E-2,3.094779316E-1
1.251431937E0,2.446111590E-1,1.821600795E-1,-3.342264518E-2,3.068126250E-1
1.253919489E0,2.424806356E-1,1.874863952E-1,-2.490053698E-2,3.075191763E-1
1.256407041E0,2.414153665E-1,1.938779801E-1,-2.063948289E-2,3.103160302E-1
1.258894593E0,2.424806356E-1,2.002695650E-1,-1.957421936E-2,3.150998372E-1
1.261382146E0,2.446111590E-1,2.045306265E-1,-2.063948289E-2,3.195205542E-1
1.263869698E0,2.478069514E-1,2.066611499E-1,-2.383527346E-2,3.235509794E-1
1.266357250E0,2.541985512E-1,2.066611499E-1,-2.809632942E-2,3.288086647E-1
1.268844802E0,2.637858987E-1,2.045306265E-1,-3.342264518E-2,3.354591641E-1
1.271332354E0,2.765690684E-1,2.013348341E-1,-3.661843762E-2,3.440451642E-1
1.273819906E0,2.904174924E-1,1.992042959E-1,-3.874896467E-2,3.542967028E-1
1.276307458E0,3.053312004E-1,1.981390417E-1,-3.874896467E-2,3.660433089E-1
1.278795010E0,3.202448785E-1,1.981390417E-1,-3.661843762E-2,3.783606375E-1
1.281282562E0,3.351585865E-1,2.013348341E-1,-3.448791057E-2,3.925002032E-1
1.283770114E0,3.468764722E-1,2.077264041E-1,-3.022685647E-2,4.054469248E-1
1.286257666E0,3.564638495E-1,2.151832581E-1,-2.490053698E-2,4.171215019E-1
1.288745218E0,3.628554344E-1,2.247706354E-1,-1.957421936E-2,4.272810022E-1
1.291232771E0,3.649859428E-1,2.354232669E-1,-1.211737376E-2,4.344947454E-1
1.293720323E0,3.628554344E-1,2.460758984E-1,-3.595264861E-3,4.384408056E-1
1.296207875E0,3.553985953E-1,2.556632757E-1,7.057371549E-3,4.378603414E-1
1.298695427E0,3.426154256E-1,2.641853690E-1,1.877527125E-2,4.330493619E-1
1.301182979E0,3.234406710E-1,2.716422379E-1,3.262370080E-2,4.236362578E-1
1.303670531E0,2.989396155E-1,2.769685388E-1,4.647212476E-2,4.101659707E-1
1.306158083E0,2.680469751E-1,2.790990770E-1,6.032055244E-2,3.916427514E-1
1.308645635E0,2.318280041E-1,2.780338228E-1,7.097318769E-2,3.688959521E-1
1.311133187E0,1.913479865E-1,2.716422379E-1,8.056056499E-2,3.418970049E-1
1.313620739E0,1.476721764E-1,2.599243224E-1,8.801741153E-2,3.116324594E-1
1.316108291E0,1.008005738E-1,2.439453751E-1,9.227846563E-2,2.796165534E-1
1.318595843E0,5.392897129E-2,2.226400971E-1,9.440898895E-2,2.477700627E-1
1.321083396E0,7.057371549E-3,1.981390417E-1,9.440898895E-2,2.195949533E-1
1.323570948E0,-4.087949172E-2,1.715074480E-1,9.121319652E-2,1.985089035E-1
1.326058500E0,-8.562056720E-2,1.448758543E-1,8.801741153E-2,1.899130312E-1
1.328546052E0,-1.282311082E-1,1.182442605E-1,8.269108832E-2,1.930355883E-1
1.331033604E0,-1.687111259E-1,9.374319762E-2,7.629951090E-2,2.075399876E-1
1.333521156E0,-2.049300969E-1,7.243792713E-2,6.990792602E-2,2.283215189E-1
1.336008708E0,-2.358227372E-1,5.645897239E-2,6.564687192E-2,2.512160241E-1
1.338496260E0,-2.613890767E-1,4.367581010E-2,6.032055244E-2,2.717910868E-1
1.340983812E0,-2.816290855E-1,3.515370190E-2,5.392897129E-2,2.888928149E-1
1.343471364E0,-2.944122255E-1,2.769685537E-2,4.860265180E-2,2.996796491E-1
1.345958916E0,-3.029343486E-1,2.450106293E-2,4.221107066E-2,3.068408319E-1
1.348446468E0,-3.050648868E-1,2.130527236E-2,3.581948951E-2,3.078985801E-1
1.350934021E0,-3.018690944E-1,1.917474531E-2,3.475422785E-2,3.044675309E-1
1.353421573E0,-2.933469713E-1,1.917474531E-2,3.581948951E-2,2.961471800E-1
1.355909125E0,-2.794985473E-1,2.130527236E-2,4.327633604E-2,2.836303824E-1
1.358396677E0,-2.613890767E-1,2.769685537E-2,5.499423668E-2,2.685437232E-1
1.360884229E0,-2.400837988E-1,3.728422895E-2,7.097318769E-2,2.531156604E-1
1.363371781E0,-2.166479975E-1,5.006739125E-2,9.014793485E-2,2.399369681E-1
1.365859333E0,-1.932121962E-1,6.604634225E-2,1.103879437E-1,2.321175784E-1
1.368346885E0,-1.708416492E-1,8.415582776E-2,1.306279600E-1,2.309388152E-1
1.370834437E0,-1.506016403E-1,1.033305749E-1,1.498026997E-1,2.362179304E-1
1.373321989E0,-1.335574239E-1,1.235705838E-1,1.689774394E-1,2.483156251E-1
1.375809541E0,-1.207742617E-1,1.448758543E-1,1.860216707E-1,2.649141321E-1
1.378297093E0,-1.154479459E-1,1.651158631E-1,2.009353489E-1,2.845461138E-1
1.380784646E0,-1.165132076E-1,1.842906028E-1,2.137185186E-1,3.053096117E-1
1.383272198E0,-1.250353158E-1,2.013348341E-1,2.222406268E-1,3.249006645E-1
1.385759750E0,-1.399490088E-1,2.151832581E-1,2.275669426E-1,3.430397542E-1
1.388247302E0,-1.591237634E-1,2.226400971E-1,2.286322117E-1,3.565973544E-1
1.390734854E0,-1.825595498E-1,2.247706354E-1,2.254364192E-1,3.669760304E-1
1.393222406E0,-2.081258893E-1,2.205095738E-1,2.190448344E-1,3.740608205E-1
1.395709958E0,-2.368880063E-1,2.119874656E-1,2.073269337E-1,3.795247957E-1
1.398197510E0,-2.656501234E-1,1.992042959E-1,1.934785098E-1,3.842997180E-1
1.400685062E0,-2.944122255E-1,1.821600795E-1,1.774995476E-1,3.890590475E-1
1.403172614E0,-3.231743574E-1,1.619200706E-1,1.604553312E-1,3.954815898E-1
1.405660166E0,-3.508712053E-1,1.416800618E-1,1.423458606E-1,4.042847841E-1
1.408147718E0,-3.753722608E-1,1.225053221E-1,1.242363751E-1,4.139402916E-1
1.410635271E0,-3.966775537E-1,1.022653133E-1,1.061268896E-1,4.231715876E-1
1.413122823E0,-4.137217700E-1,8.309056610E-2,9.121319652E-2,4.317286097E-1
1.415610375E0,-4.275701940E-1,6.604634225E-2,7.949529588E-2,4.398839531E-1
1.418098708E0,-4.360923171E-1,5.006739125E-2,6.777740270E-2,4.441587881E-1
1.420585843E0,-4.403533638E-1,3.515370190E-2,5.819002539E-2,4.455703612E-1
1.423072979E0,-4.424838722E-1,2.237053588E-2,4.860265180E-2,4.457068945E-1
1.425560114E0,-4.424838722E-1,9.587372653E-3,4.008054361E-2,4.443988578E-1
1.428047250E0,-4.371575713E-1,-1.065263641E-3,3.262370080E-2,4.383744778E-1
1.430534437E0,-4.275701940E-1,-9.587372653E-3,2.729738131E-2,4.285479384E-1
1.433021677E0,-4.126565158E-1,-1.384842768E-2,2.729738131E-2,4.137901957E-1
1.435508968E0,-3.913512230E-1,-1.384842768E-2,3.262370080E-2,3.929527510E-1
1.437996312E0,-3.668501675E-1,-8.522109129E-3,4.540686309E-2,3.697478262E-1
1.440483760E0,-3.370227814E-1,3.195791040E-3,6.245107949E-2,3.427750072E-1
1.442971312E0,-3.050648868E-1,1.704421826E-2,8.482161909E-2,3.170958808E-1
1.445458916E0,-2.741722167E-1,3.515370190E-2,1.093226820E-1,2.972501235E-1
1.447946573E0,-2.432795912E-1,5.645897239E-2,1.348890066E-1,2.838443573E-1
1.450434281E0,-2.134522051E-1,7.882951200E-2,1.615206003E-1,2.790427210E-1
1.452922041E0,-1.889511347E-1,1.022653133E-1,1.838911325E-1,2.828014749E-1
1.455409854E0,-1.687111259E-1,1.257011145E-1,2.030658871E-1,2.924037768E-1
1.457897718E0,-1.537974328E-1,1.459411234E-1,2.169143111E-1,3.033220733E-1
1.460385583E0,-1.442100704E-1,1.597895473E-1,2.243711501E-1,3.109206600E-1
1.462873448E0,-1.378184855E-1,1.683116555E-1,2.254364192E-1,3.132799506E-1
1.465361312E0,-1.356879622E-1,1.704421788E-1,2.233058959E-1,3.119732081E-1
1.467849177E0,-1.378184855E-1,1.651158631E-1,2.169143111E-1,3.054652215E-1
1.470336989E0,-1.420795321E-1,1.555284858E-1,2.073269337E-1,2.955675232E-1
1.472824541E0,-1.495363861E-1,1.406148076E-1,1.977395564E-1,2.850168189E-1
1.475312093E0,-1.580584943E-1,1.225053221E-1,1.870869249E-1,2.738458673E-1
1.477799646E0,-1.687111259E-1,1.001347825E-1,1.743037701E-1,2.624351785E-1
1.480287198E0,-1.782985032E-1,7.563371956E-2,1.615206003E-1,2.521898493E-1
1.482774750E0,-1.878858805E-1,5.006739125E-2,1.476721764E-1,2.441616666E-1
1.485262302E0,-1.964079887E-1,2.450106293E-2,1.316932142E-1,2.377383073E-1
1.487749854E0,-2.038648278E-1,-0.000000000E0,1.167795286E-1,2.349432406E-1
1.490237406E0,-2.081258893E-1,-2.450106293E-2,1.008005738E-1,2.325455731E-1
1.492724958E0,-2.102564126E-1,-4.793686420E-2,8.482161909E-2,2.317334871E-1
1.495212510E0,-2.102564126E-1,-7.030740380E-2,6.777740270E-2,2.318289594E-1
1.497700062E0,-2.070606202E-1,-9.161267430E-2,5.179844424E-2,2.322715251E-1
1.500187614E0,-2.017343044E-1,-1.118526831E-1,3.901528195E-2,2.339443193E-1
1.502675166E0,-1.932121962E-1,-1.310274303E-1,2.729738131E-2,2.350410332E-1
1.505162718E0,-1.836248189E-1,-1.480716467E-1,1.984053478E-2,2.367212147E-1
1.507650271E0,-1.708416492E-1,-1.629853398E-1,1.664474420E-2,2.367026353E-1
1.510137823E0,-1.580584943E-1,-1.757684946E-1,1.451421715E-2,2.368284481E-1
1.512625375E0,-1.452753246E-1,-1.874863952E-1,1.771000773E-2,2.378438831E-1
1.515112927E0,-1.314269006E-1,-1.949432492E-1,2.410159074E-2,2.363404056E-1
1.517600479E0,-1.186437383E-1,-2.002695650E-1,3.475422785E-2,2.353552457E-1
1.520088031E0,-1.058605760E-1,-2.013348341E-1,4.966791719E-2,2.328284325E-1
1.522575583E0,-9.414267540E-2,-2.002695650E-1,6.777740270E-2,2.314400966E-1
