"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
1.025365207E0,-7.323687524E-2,-1.119858399E-1,2.183790505E-2
1.027852915E0,-7.430213690E-2,-1.098553166E-1,2.290316857E-2
1.030340624E0,-7.536740601E-2,-1.077247858E-1,2.503369562E-2
1.032828332E0,-7.643266767E-2,-1.055942550E-1,2.716422267E-2
1.035316040E0,-7.856319100E-2,-1.034637317E-1,2.822948620E-2
1.037803749E0,-7.962846011E-2,-1.013332009E-1,3.036001325E-2
1.040291457E0,-8.282424510E-2,-9.813741595E-2,3.142527863E-2
1.042779165E0,-8.388951421E-2,-9.494162351E-2,3.249054030E-2
1.045266874E0,-8.602003753E-2,-8.961530030E-2,3.462106735E-2
1.047754582E0,-8.815056831E-2,-8.428898454E-2,3.568633273E-2
1.050242290E0,-9.028109163E-2,-7.789740711E-2,3.675159439E-2
1.052729999E0,-9.134636074E-2,-7.150582224E-2,3.888212144E-2
1.055217707E0,-9.347688407E-2,-6.511423737E-2,3.994738683E-2
1.057705415E0,-9.560741484E-2,-5.765739456E-2,4.207791388E-2
1.060193124E0,-9.773793817E-2,-5.126581341E-2,4.314317927E-2
1.062680832E0,-9.986846894E-2,-4.380896688E-2,4.420844093E-2
1.065168540E0,-1.019989923E-1,-3.635212034E-2,4.633896798E-2
1.067656249E0,-1.051947847E-1,-2.996053919E-2,4.740423337E-2
1.070143957E0,-1.083905771E-1,-2.250369452E-2,4.953476042E-2
1.072631665E0,-1.105211005E-1,-1.504684892E-2,5.060002208E-2
1.075119374E0,-1.137168929E-1,-7.590003312E-3,5.379581451E-2
1.077607082E0,-1.158474237E-1,-1.198421582E-3,5.486107618E-2
1.080094790E0,-1.179779470E-1,5.193160381E-3,5.699160323E-2
1.082582499E0,-1.201084778E-1,1.051947847E-2,5.699160323E-2
1.085070207E0,-1.211737394E-1,1.584579609E-2,5.805686861E-2
1.087557915E0,-1.222390011E-1,1.904158667E-2,5.805686861E-2
1.090045624E0,-1.243695319E-1,2.330264263E-2,5.805686861E-2
1.092533332E0,-1.243695319E-1,2.756369673E-2,5.699160323E-2
1.095021040E0,-1.254348010E-1,3.075948730E-2,5.699160323E-2
1.097508749E0,-1.275653243E-1,3.395527974E-2,5.486107618E-2
1.099996457E0,-1.296958476E-1,3.608580679E-2,5.273054913E-2
1.102484165E0,-1.318263710E-1,3.821633384E-2,5.060002208E-2
1.104971874E0,-1.328916401E-1,4.034686089E-2,4.846949503E-2
